question_text,user_id,response
3. How old are you?,9e63cd57-f77d-4391-bc80-45148d236da9,55-65
2. Which Mattresses and More location do you shop at?,9e63cd57-f77d-4391-bc80-45148d236da9,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,9e63cd57-f77d-4391-bc80-45148d236da9,9
4. What is your gender?,9e63cd57-f77d-4391-bc80-45148d236da9,female
5. What is your annual household income?,9ec4456c-4f05-4326-bf72-2fdca3e326ae,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,9ec4456c-4f05-4326-bf72-2fdca3e326ae,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,9ec4456c-4f05-4326-bf72-2fdca3e326ae,8
4. What is your gender?,9ec4456c-4f05-4326-bf72-2fdca3e326ae,male
3. How old are you?,9ec4456c-4f05-4326-bf72-2fdca3e326ae,55-65
1. How likely are you to recommend Mattresses and More to a friend?,9fcd8620-d8ed-4d73-af29-69089d7a7c5b,8
4. What is your gender?,9fcd8620-d8ed-4d73-af29-69089d7a7c5b,female
3. How old are you?,9fcd8620-d8ed-4d73-af29-69089d7a7c5b,65+
2. Which Mattresses and More location do you shop at?,9fcd8620-d8ed-4d73-af29-69089d7a7c5b,Cliffmont
5. What is your annual household income?,9fcd8620-d8ed-4d73-af29-69089d7a7c5b,"100,000+"
1. How likely are you to recommend Mattresses and More to a friend?,9ff7c804-43e7-4da0-95b6-95ff904cf4b4,9
3. How old are you?,9ff7c804-43e7-4da0-95b6-95ff904cf4b4,65+
4. What is your gender?,9ff7c804-43e7-4da0-95b6-95ff904cf4b4,female
2. Which Mattresses and More location do you shop at?,9ff7c804-43e7-4da0-95b6-95ff904cf4b4,Fruitville
3. How old are you?,a0cd7acb-6167-4074-b7ce-2b184b6afc7e,35-45
1. How likely are you to recommend Mattresses and More to a friend?,a0cd7acb-6167-4074-b7ce-2b184b6afc7e,7
4. What is your gender?,a0cd7acb-6167-4074-b7ce-2b184b6afc7e,male
2. Which Mattresses and More location do you shop at?,a0cd7acb-6167-4074-b7ce-2b184b6afc7e,Parkdale
5. What is your annual household income?,a0cd7acb-6167-4074-b7ce-2b184b6afc7e,"60,000 - 80,000"
2. Which Mattresses and More location do you shop at?,a13bac96-3bed-4976-90a5-264db5f04a4b,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,a13bac96-3bed-4976-90a5-264db5f04a4b,7
4. What is your gender?,a19d7159-700d-4534-8cc1-c1fc28e18a88,male
3. How old are you?,a19d7159-700d-4534-8cc1-c1fc28e18a88,25-35
2. Which Mattresses and More location do you shop at?,a19d7159-700d-4534-8cc1-c1fc28e18a88,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,a19d7159-700d-4534-8cc1-c1fc28e18a88,7
5. What is your annual household income?,a1a37200-0b4b-4126-9710-f69528cedbcc,"Less than 20,000"
4. What is your gender?,a1a37200-0b4b-4126-9710-f69528cedbcc,female
2. Which Mattresses and More location do you shop at?,a1a37200-0b4b-4126-9710-f69528cedbcc,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,a1a37200-0b4b-4126-9710-f69528cedbcc,9
3. How old are you?,a1a37200-0b4b-4126-9710-f69528cedbcc,18-25
2. Which Mattresses and More location do you shop at?,a1d4568e-67b2-458f-aef3-fd488ae09722,Cliffmont
3. How old are you?,a1d4568e-67b2-458f-aef3-fd488ae09722,45-55
4. What is your gender?,a1d4568e-67b2-458f-aef3-fd488ae09722,male
5. What is your annual household income?,a1d4568e-67b2-458f-aef3-fd488ae09722,"80,000 - 100,000"
1. How likely are you to recommend Mattresses and More to a friend?,a1d4568e-67b2-458f-aef3-fd488ae09722,9
2. Which Mattresses and More location do you shop at?,a3f65c3d-276f-4b66-b4e2-2f3f74f6a109,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,a3f65c3d-276f-4b66-b4e2-2f3f74f6a109,8
4. What is your gender?,a40a1e03-e085-4e3b-932c-0f350c0f8ead,female
1. How likely are you to recommend Mattresses and More to a friend?,a40a1e03-e085-4e3b-932c-0f350c0f8ead,8
2. Which Mattresses and More location do you shop at?,a40a1e03-e085-4e3b-932c-0f350c0f8ead,Farmingburg
5. What is your annual household income?,a40a1e03-e085-4e3b-932c-0f350c0f8ead,"Less than 20,000"
3. How old are you?,a40a1e03-e085-4e3b-932c-0f350c0f8ead,65+
3. How old are you?,a43c1300-92ad-4985-9e83-4d5fcd5fd976,45-55
2. Which Mattresses and More location do you shop at?,a43c1300-92ad-4985-9e83-4d5fcd5fd976,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,a43c1300-92ad-4985-9e83-4d5fcd5fd976,9
5. What is your annual household income?,a43c1300-92ad-4985-9e83-4d5fcd5fd976,"40,000 - 60,000"
4. What is your gender?,a43c1300-92ad-4985-9e83-4d5fcd5fd976,male
1. How likely are you to recommend Mattresses and More to a friend?,a44fa984-c85c-4f93-ac9b-8c95334167dc,7
2. Which Mattresses and More location do you shop at?,a44fa984-c85c-4f93-ac9b-8c95334167dc,Cliffmont
3. How old are you?,a44fa984-c85c-4f93-ac9b-8c95334167dc,35-45
4. What is your gender?,a44fa984-c85c-4f93-ac9b-8c95334167dc,other
1. How likely are you to recommend Mattresses and More to a friend?,a59a2f43-df9a-41ea-a9f7-36b9328ef5d3,9
2. Which Mattresses and More location do you shop at?,a59a2f43-df9a-41ea-a9f7-36b9328ef5d3,Fruitville
3. How old are you?,a5bf293b-f120-4518-8c90-2dd152d21c03,55-65
4. What is your gender?,a5bf293b-f120-4518-8c90-2dd152d21c03,male
2. Which Mattresses and More location do you shop at?,a5bf293b-f120-4518-8c90-2dd152d21c03,Farmingburg
5. What is your annual household income?,a5bf293b-f120-4518-8c90-2dd152d21c03,"80,000 - 100,000"
1. How likely are you to recommend Mattresses and More to a friend?,a5bf293b-f120-4518-8c90-2dd152d21c03,8
1. How likely are you to recommend Mattresses and More to a friend?,a5c04b20-8630-4865-a8cb-b1b8251b0a67,9
4. What is your gender?,a5c04b20-8630-4865-a8cb-b1b8251b0a67,female
5. What is your annual household income?,a5c04b20-8630-4865-a8cb-b1b8251b0a67,"Less than 20,000"
2. Which Mattresses and More location do you shop at?,a5c04b20-8630-4865-a8cb-b1b8251b0a67,Cliffmont
3. How old are you?,a5c04b20-8630-4865-a8cb-b1b8251b0a67,35-45
3. How old are you?,a68b7bea-c190-49fa-9fa0-843f9d405c2b,65+
4. What is your gender?,a68b7bea-c190-49fa-9fa0-843f9d405c2b,female
2. Which Mattresses and More location do you shop at?,a68b7bea-c190-49fa-9fa0-843f9d405c2b,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,a68b7bea-c190-49fa-9fa0-843f9d405c2b,8
1. How likely are you to recommend Mattresses and More to a friend?,a7649db8-fadf-4cf0-b295-389c2409918c,8
3. How old are you?,a7649db8-fadf-4cf0-b295-389c2409918c,35-45
4. What is your gender?,a7649db8-fadf-4cf0-b295-389c2409918c,male
2. Which Mattresses and More location do you shop at?,a7649db8-fadf-4cf0-b295-389c2409918c,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,a7a6be97-3c5d-4a0f-974b-6679021f2d00,9
5. What is your annual household income?,a7daa914-cdd6-409e-9a1d-606ea7369ead,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,a7daa914-cdd6-409e-9a1d-606ea7369ead,Farmingburg
4. What is your gender?,a7daa914-cdd6-409e-9a1d-606ea7369ead,male
1. How likely are you to recommend Mattresses and More to a friend?,a7daa914-cdd6-409e-9a1d-606ea7369ead,9
3. How old are you?,a7daa914-cdd6-409e-9a1d-606ea7369ead,35-45
3. How old are you?,a8d8bc85-7210-4cd8-a08e-a9128d787e41,45-55
2. Which Mattresses and More location do you shop at?,a8d8bc85-7210-4cd8-a08e-a9128d787e41,Farmingburg
5. What is your annual household income?,a8d8bc85-7210-4cd8-a08e-a9128d787e41,"40,000 - 60,000"
4. What is your gender?,a8d8bc85-7210-4cd8-a08e-a9128d787e41,female
1. How likely are you to recommend Mattresses and More to a friend?,a8d8bc85-7210-4cd8-a08e-a9128d787e41,6
1. How likely are you to recommend Mattresses and More to a friend?,a92b8e37-ef22-4c39-b8c0-a8be0b178748,8
3. How old are you?,a92b8e37-ef22-4c39-b8c0-a8be0b178748,35-45
5. What is your annual household income?,a92b8e37-ef22-4c39-b8c0-a8be0b178748,"60,000 - 80,000"
2. Which Mattresses and More location do you shop at?,a92b8e37-ef22-4c39-b8c0-a8be0b178748,Fruitville
4. What is your gender?,a92b8e37-ef22-4c39-b8c0-a8be0b178748,female
1. How likely are you to recommend Mattresses and More to a friend?,a96ef757-237b-4be5-b34f-5d5b8d63e975,8
5. What is your annual household income?,a96ef757-237b-4be5-b34f-5d5b8d63e975,"80,000 - 100,000"
3. How old are you?,a96ef757-237b-4be5-b34f-5d5b8d63e975,55-65
4. What is your gender?,a96ef757-237b-4be5-b34f-5d5b8d63e975,female
2. Which Mattresses and More location do you shop at?,a96ef757-237b-4be5-b34f-5d5b8d63e975,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,a9744979-ef4e-4796-88d8-26dba098f137,9
4. What is your gender?,a9744979-ef4e-4796-88d8-26dba098f137,female
3. How old are you?,a9744979-ef4e-4796-88d8-26dba098f137,55-65
5. What is your annual household income?,a9744979-ef4e-4796-88d8-26dba098f137,"80,000 - 100,000"
2. Which Mattresses and More location do you shop at?,a9744979-ef4e-4796-88d8-26dba098f137,Cliffmont
2. Which Mattresses and More location do you shop at?,a98cdfd2-4c37-42b0-ab9b-440dd0df5755,Fruitville
4. What is your gender?,a98cdfd2-4c37-42b0-ab9b-440dd0df5755,female
1. How likely are you to recommend Mattresses and More to a friend?,a98cdfd2-4c37-42b0-ab9b-440dd0df5755,8
3. How old are you?,a98cdfd2-4c37-42b0-ab9b-440dd0df5755,55-65
1. How likely are you to recommend Mattresses and More to a friend?,a9a2b31b-9695-460f-96cf-8a49eab5978d,7
1. How likely are you to recommend Mattresses and More to a friend?,a9b6fbbc-d083-4833-a6fb-04cf27bccbd7,5
2. Which Mattresses and More location do you shop at?,a9b6fbbc-d083-4833-a6fb-04cf27bccbd7,Fruitville
3. How old are you?,a9beba1e-3a90-4a8a-bfc0-bd3b8c0e46a4,55-65
1. How likely are you to recommend Mattresses and More to a friend?,a9beba1e-3a90-4a8a-bfc0-bd3b8c0e46a4,9
2. Which Mattresses and More location do you shop at?,a9beba1e-3a90-4a8a-bfc0-bd3b8c0e46a4,Parkdale
4. What is your gender?,a9e9c1ac-7c84-4747-b591-78315af9763b,female
1. How likely are you to recommend Mattresses and More to a friend?,a9e9c1ac-7c84-4747-b591-78315af9763b,8
3. How old are you?,a9e9c1ac-7c84-4747-b591-78315af9763b,35-45
2. Which Mattresses and More location do you shop at?,a9e9c1ac-7c84-4747-b591-78315af9763b,Cliffmont
5. What is your annual household income?,a9e9c1ac-7c84-4747-b591-78315af9763b,"80,000 - 100,000"
1. How likely are you to recommend Mattresses and More to a friend?,a9f277ea-71fc-435b-b8d4-9960e90701d1,9
2. Which Mattresses and More location do you shop at?,a9f277ea-71fc-435b-b8d4-9960e90701d1,Fruitville
3. How old are you?,aa810ba3-e999-481d-91ea-37be5c19dd38,25-35
1. How likely are you to recommend Mattresses and More to a friend?,aa810ba3-e999-481d-91ea-37be5c19dd38,7
2. Which Mattresses and More location do you shop at?,aa810ba3-e999-481d-91ea-37be5c19dd38,Farmingburg
4. What is your gender?,aab094f2-6c11-426d-af6a-5e06a67affea,female
1. How likely are you to recommend Mattresses and More to a friend?,aab094f2-6c11-426d-af6a-5e06a67affea,8
5. What is your annual household income?,aab094f2-6c11-426d-af6a-5e06a67affea,"40,000 - 60,000"
2. Which Mattresses and More location do you shop at?,aab094f2-6c11-426d-af6a-5e06a67affea,Fruitville
3. How old are you?,aab094f2-6c11-426d-af6a-5e06a67affea,45-55
1. How likely are you to recommend Mattresses and More to a friend?,aad72d98-bbf5-454e-9c68-8176515c1ce7,9
1. How likely are you to recommend Mattresses and More to a friend?,ac8d20c3-ebf3-471e-b989-8852132240e4,9
5. What is your annual household income?,ac8d20c3-ebf3-471e-b989-8852132240e4,"80,000 - 100,000"
4. What is your gender?,ac8d20c3-ebf3-471e-b989-8852132240e4,female
2. Which Mattresses and More location do you shop at?,ac8d20c3-ebf3-471e-b989-8852132240e4,Farmingburg
3. How old are you?,ac8d20c3-ebf3-471e-b989-8852132240e4,25-35
4. What is your gender?,ad04146e-6d38-48bf-9418-80e8e95c6531,female
1. How likely are you to recommend Mattresses and More to a friend?,ad04146e-6d38-48bf-9418-80e8e95c6531,7
2. Which Mattresses and More location do you shop at?,ad04146e-6d38-48bf-9418-80e8e95c6531,Cliffmont
5. What is your annual household income?,ad04146e-6d38-48bf-9418-80e8e95c6531,"60,000 - 80,000"
3. How old are you?,ad04146e-6d38-48bf-9418-80e8e95c6531,35-45
5. What is your annual household income?,ad365c5c-8c66-4257-90e3-e530c921431f,"20,000 - 40,000"
1. How likely are you to recommend Mattresses and More to a friend?,ad365c5c-8c66-4257-90e3-e530c921431f,7
3. How old are you?,ad365c5c-8c66-4257-90e3-e530c921431f,18-25
2. Which Mattresses and More location do you shop at?,ad365c5c-8c66-4257-90e3-e530c921431f,Cliffmont
4. What is your gender?,ad365c5c-8c66-4257-90e3-e530c921431f,female
2. Which Mattresses and More location do you shop at?,ad38357f-e3bc-4202-9344-cfc1a234ab3e,Parkdale
1. How likely are you to recommend Mattresses and More to a friend?,ad38357f-e3bc-4202-9344-cfc1a234ab3e,8
2. Which Mattresses and More location do you shop at?,ad4209cc-a7c6-40a7-aee0-2e820aaf8a76,Cliffmont
4. What is your gender?,ad4209cc-a7c6-40a7-aee0-2e820aaf8a76,female
5. What is your annual household income?,ad4209cc-a7c6-40a7-aee0-2e820aaf8a76,"Less than 20,000"
1. How likely are you to recommend Mattresses and More to a friend?,ad4209cc-a7c6-40a7-aee0-2e820aaf8a76,8
3. How old are you?,ad4209cc-a7c6-40a7-aee0-2e820aaf8a76,35-45
3. How old are you?,ad515780-6ad9-4fe3-bf21-d637b8f11e3a,55-65
4. What is your gender?,ad515780-6ad9-4fe3-bf21-d637b8f11e3a,male
2. Which Mattresses and More location do you shop at?,ad515780-6ad9-4fe3-bf21-d637b8f11e3a,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,ad515780-6ad9-4fe3-bf21-d637b8f11e3a,8
1. How likely are you to recommend Mattresses and More to a friend?,ad6daf9e-251c-4fce-87de-4f17554e482f,8
3. How old are you?,ad6daf9e-251c-4fce-87de-4f17554e482f,65+
2. Which Mattresses and More location do you shop at?,ad6daf9e-251c-4fce-87de-4f17554e482f,Farmingburg
4. What is your gender?,ad6daf9e-251c-4fce-87de-4f17554e482f,female
1. How likely are you to recommend Mattresses and More to a friend?,ad7bc7ca-f374-415f-a47c-76b0a52a0710,8
2. Which Mattresses and More location do you shop at?,ad7bc7ca-f374-415f-a47c-76b0a52a0710,Farmingburg
4. What is your gender?,ad7bc7ca-f374-415f-a47c-76b0a52a0710,female
3. How old are you?,ad7bc7ca-f374-415f-a47c-76b0a52a0710,45-55
2. Which Mattresses and More location do you shop at?,adb5a277-7546-4363-ad8d-bf1931bdcd61,Farmingburg
4. What is your gender?,adb5a277-7546-4363-ad8d-bf1931bdcd61,other
5. What is your annual household income?,adb5a277-7546-4363-ad8d-bf1931bdcd61,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,adb5a277-7546-4363-ad8d-bf1931bdcd61,9
3. How old are you?,adb5a277-7546-4363-ad8d-bf1931bdcd61,45-55
2. Which Mattresses and More location do you shop at?,ae926f59-0a76-47d7-9bea-2c3ae9ff200e,Fruitville
3. How old are you?,ae926f59-0a76-47d7-9bea-2c3ae9ff200e,45-55
5. What is your annual household income?,ae926f59-0a76-47d7-9bea-2c3ae9ff200e,"Less than 20,000"
1. How likely are you to recommend Mattresses and More to a friend?,ae926f59-0a76-47d7-9bea-2c3ae9ff200e,8
4. What is your gender?,ae926f59-0a76-47d7-9bea-2c3ae9ff200e,male
1. How likely are you to recommend Mattresses and More to a friend?,aee01bd0-0d57-4885-b2ec-6190edd4a123,8
2. Which Mattresses and More location do you shop at?,aee01bd0-0d57-4885-b2ec-6190edd4a123,Parkdale
3. How old are you?,aee01bd0-0d57-4885-b2ec-6190edd4a123,65+
2. Which Mattresses and More location do you shop at?,af74e119-009d-42e7-aa77-2980bebb78df,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,af74e119-009d-42e7-aa77-2980bebb78df,8
4. What is your gender?,b27335a8-4384-4872-8b06-fd6f49528444,female
1. How likely are you to recommend Mattresses and More to a friend?,b27335a8-4384-4872-8b06-fd6f49528444,8
2. Which Mattresses and More location do you shop at?,b27335a8-4384-4872-8b06-fd6f49528444,Farmingburg
3. How old are you?,b27335a8-4384-4872-8b06-fd6f49528444,45-55
1. How likely are you to recommend Mattresses and More to a friend?,b2862248-f4a1-4a2d-b7cb-64cac370eadf,7
2. Which Mattresses and More location do you shop at?,b2862248-f4a1-4a2d-b7cb-64cac370eadf,Fruitville
3. How old are you?,b2862248-f4a1-4a2d-b7cb-64cac370eadf,55-65
5. What is your annual household income?,b2862248-f4a1-4a2d-b7cb-64cac370eadf,"60,000 - 80,000"
4. What is your gender?,b2862248-f4a1-4a2d-b7cb-64cac370eadf,female
1. How likely are you to recommend Mattresses and More to a friend?,b286e769-ee40-4bf0-a65a-a0288de77bf9,9
2. Which Mattresses and More location do you shop at?,b286e769-ee40-4bf0-a65a-a0288de77bf9,Farmingburg
2. Which Mattresses and More location do you shop at?,b29e52fa-2b4e-405d-b706-ee8f1ed8c18b,Fruitville
5. What is your annual household income?,b29e52fa-2b4e-405d-b706-ee8f1ed8c18b,"80,000 - 100,000"
4. What is your gender?,b29e52fa-2b4e-405d-b706-ee8f1ed8c18b,female
3. How old are you?,b29e52fa-2b4e-405d-b706-ee8f1ed8c18b,45-55
1. How likely are you to recommend Mattresses and More to a friend?,b29e52fa-2b4e-405d-b706-ee8f1ed8c18b,7
1. How likely are you to recommend Mattresses and More to a friend?,b5a7fba1-de16-45d4-8262-05e75bc566b5,9
2. Which Mattresses and More location do you shop at?,b60bc3bd-af16-47d8-990f-6a2388d9a080,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,b60bc3bd-af16-47d8-990f-6a2388d9a080,8
3. How old are you?,b63ad977-3ba0-442c-938c-83d2221dff2d,65+
4. What is your gender?,b63ad977-3ba0-442c-938c-83d2221dff2d,female
2. Which Mattresses and More location do you shop at?,b63ad977-3ba0-442c-938c-83d2221dff2d,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,b63ad977-3ba0-442c-938c-83d2221dff2d,8
5. What is your annual household income?,b63ad977-3ba0-442c-938c-83d2221dff2d,"20,000 - 40,000"
2. Which Mattresses and More location do you shop at?,b64f8043-716d-4888-b354-5445c47df6fd,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,b64f8043-716d-4888-b354-5445c47df6fd,7
4. What is your gender?,b64f8043-716d-4888-b354-5445c47df6fd,male
3. How old are you?,b64f8043-716d-4888-b354-5445c47df6fd,45-55
1. How likely are you to recommend Mattresses and More to a friend?,b656872b-897d-4a2a-bfe3-3d48f1e3948c,7
2. Which Mattresses and More location do you shop at?,b656872b-897d-4a2a-bfe3-3d48f1e3948c,Fruitville
4. What is your gender?,b6fd6e6b-2f64-4c9c-871e-86d4e3fdd869,female
3. How old are you?,b6fd6e6b-2f64-4c9c-871e-86d4e3fdd869,25-35
2. Which Mattresses and More location do you shop at?,b6fd6e6b-2f64-4c9c-871e-86d4e3fdd869,Farmingburg
5. What is your annual household income?,b6fd6e6b-2f64-4c9c-871e-86d4e3fdd869,"40,000 - 60,000"
1. How likely are you to recommend Mattresses and More to a friend?,b6fd6e6b-2f64-4c9c-871e-86d4e3fdd869,8
3. How old are you?,b7c124c6-4a41-46ed-8501-fb2e11cdaa30,25-35
1. How likely are you to recommend Mattresses and More to a friend?,b7c124c6-4a41-46ed-8501-fb2e11cdaa30,7
5. What is your annual household income?,b7c124c6-4a41-46ed-8501-fb2e11cdaa30,"40,000 - 60,000"
4. What is your gender?,b7c124c6-4a41-46ed-8501-fb2e11cdaa30,female
2. Which Mattresses and More location do you shop at?,b7c124c6-4a41-46ed-8501-fb2e11cdaa30,Farmingburg
5. What is your annual household income?,b7d2ede8-9b7e-4b78-84cc-5db636d36713,"40,000 - 60,000"
3. How old are you?,b7d2ede8-9b7e-4b78-84cc-5db636d36713,35-45
2. Which Mattresses and More location do you shop at?,b7d2ede8-9b7e-4b78-84cc-5db636d36713,Farmingburg
4. What is your gender?,b7d2ede8-9b7e-4b78-84cc-5db636d36713,female
1. How likely are you to recommend Mattresses and More to a friend?,b7d2ede8-9b7e-4b78-84cc-5db636d36713,6
2. Which Mattresses and More location do you shop at?,b7ec554b-58d1-4063-9ccb-9216ae7f2079,Cliffmont
3. How old are you?,b7ec554b-58d1-4063-9ccb-9216ae7f2079,45-55
1. How likely are you to recommend Mattresses and More to a friend?,b7ec554b-58d1-4063-9ccb-9216ae7f2079,10
1. How likely are you to recommend Mattresses and More to a friend?,b87c7a04-6600-4dad-aeb0-5f93633ad8cf,8
2. Which Mattresses and More location do you shop at?,b87c7a04-6600-4dad-aeb0-5f93633ad8cf,Farmingburg
4. What is your gender?,b9f7081d-0721-4524-ad52-c23dd6cf3730,female
1. How likely are you to recommend Mattresses and More to a friend?,b9f7081d-0721-4524-ad52-c23dd6cf3730,8
3. How old are you?,b9f7081d-0721-4524-ad52-c23dd6cf3730,18-25
2. Which Mattresses and More location do you shop at?,b9f7081d-0721-4524-ad52-c23dd6cf3730,Farmingburg
5. What is your annual household income?,b9f7081d-0721-4524-ad52-c23dd6cf3730,"20,000 - 40,000"
1. How likely are you to recommend Mattresses and More to a friend?,ba242863-4615-4147-a3b7-d2469280046c,7
4. What is your gender?,ba242863-4615-4147-a3b7-d2469280046c,male
3. How old are you?,ba242863-4615-4147-a3b7-d2469280046c,35-45
2. Which Mattresses and More location do you shop at?,ba242863-4615-4147-a3b7-d2469280046c,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,bb6b86ec-7a59-4f23-984e-1eaff0c39b34,9
2. Which Mattresses and More location do you shop at?,bb6b86ec-7a59-4f23-984e-1eaff0c39b34,Fruitville
3. How old are you?,bb6b86ec-7a59-4f23-984e-1eaff0c39b34,55-65
5. What is your annual household income?,bb6b86ec-7a59-4f23-984e-1eaff0c39b34,"100,000+"
4. What is your gender?,bb6b86ec-7a59-4f23-984e-1eaff0c39b34,male
2. Which Mattresses and More location do you shop at?,bbaa811a-61d8-4b84-81a7-7fa90311779a,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,bbaa811a-61d8-4b84-81a7-7fa90311779a,8
1. How likely are you to recommend Mattresses and More to a friend?,bdc57d17-a603-4581-b8b5-a5040fddc249,9
4. What is your gender?,bdc57d17-a603-4581-b8b5-a5040fddc249,female
5. What is your annual household income?,bdc57d17-a603-4581-b8b5-a5040fddc249,"80,000 - 100,000"
3. How old are you?,bdc57d17-a603-4581-b8b5-a5040fddc249,45-55
2. Which Mattresses and More location do you shop at?,bdc57d17-a603-4581-b8b5-a5040fddc249,Fruitville
2. Which Mattresses and More location do you shop at?,beeea308-ac87-4aac-ab2a-1a171c9fcf84,Fruitville
3. How old are you?,beeea308-ac87-4aac-ab2a-1a171c9fcf84,65+
1. How likely are you to recommend Mattresses and More to a friend?,beeea308-ac87-4aac-ab2a-1a171c9fcf84,8
2. Which Mattresses and More location do you shop at?,bf0ddb29-a86d-4dc5-838a-98bc6dc58667,Fruitville
1. How likely are you to recommend Mattresses and More to a friend?,bf0ddb29-a86d-4dc5-838a-98bc6dc58667,7
4. What is your gender?,bf0ddb29-a86d-4dc5-838a-98bc6dc58667,male
5. What is your annual household income?,bf0ddb29-a86d-4dc5-838a-98bc6dc58667,"40,000 - 60,000"
3. How old are you?,bf0ddb29-a86d-4dc5-838a-98bc6dc58667,55-65
5. What is your annual household income?,bfbe7f1b-5bc0-4a6a-9cbc-09b5665426fb,"Less than 20,000"
1. How likely are you to recommend Mattresses and More to a friend?,bfbe7f1b-5bc0-4a6a-9cbc-09b5665426fb,8
2. Which Mattresses and More location do you shop at?,bfbe7f1b-5bc0-4a6a-9cbc-09b5665426fb,Fruitville
3. How old are you?,bfbe7f1b-5bc0-4a6a-9cbc-09b5665426fb,55-65
4. What is your gender?,bfbe7f1b-5bc0-4a6a-9cbc-09b5665426fb,male
2. Which Mattresses and More location do you shop at?,c1789f81-0ccd-4dc7-ab14-823a79a1e32a,Farmingburg
1. How likely are you to recommend Mattresses and More to a friend?,c1789f81-0ccd-4dc7-ab14-823a79a1e32a,8
3. How old are you?,c26a4b3d-a302-4f7f-9a0a-fcce2764fd17,55-65
4. What is your gender?,c26a4b3d-a302-4f7f-9a0a-fcce2764fd17,female
2. Which Mattresses and More location do you shop at?,c26a4b3d-a302-4f7f-9a0a-fcce2764fd17,Cliffmont
5. What is your annual household income?,c26a4b3d-a302-4f7f-9a0a-fcce2764fd17,"20,000 - 40,000"
1. How likely are you to recommend Mattresses and More to a friend?,c26a4b3d-a302-4f7f-9a0a-fcce2764fd17,7
2. Which Mattresses and More location do you shop at?,c29deeaa-faf5-41be-b860-2416ed6677c7,Cliffmont
1. How likely are you to recommend Mattresses and More to a friend?,c29deeaa-faf5-41be-b860-2416ed6677c7,9
3. How old are you?,c29deeaa-faf5-41be-b860-2416ed6677c7,65+
1. How likely are you to recommend Mattresses and More to a friend?,c2bab87a-7208-47bf-b384-351439eb7164,8
3. How old are you?,c2bab87a-7208-47bf-b384-351439eb7164,35-45
4. What is your gender?,c2bab87a-7208-47bf-b384-351439eb7164,other
2. Which Mattresses and More location do you shop at?,c2bab87a-7208-47bf-b384-351439eb7164,Farmingburg
5. What is your annual household income?,c3927d16-1a68-4829-b166-3b5cad2a97bb,"60,000 - 80,000"
3. How old are you?,c3927d16-1a68-4829-b166-3b5cad2a97bb,35-45
1. How likely are you to recommend Mattresses and More to a friend?,c3927d16-1a68-4829-b166-3b5cad2a97bb,9
2. Which Mattresses and More location do you shop at?,c3927d16-1a68-4829-b166-3b5cad2a97bb,Farmingburg
4. What is your gender?,c3927d16-1a68-4829-b166-3b5cad2a97bb,female
1. How likely are you to recommend Mattresses and More to a friend?,c44badee-663b-4889-8697-c5fd05ce12e2,7
4. What is your gender?,c4ddbde2-cee5-40ab-91bc-a4e4c0183e66,male
1. How likely are you to recommend Mattresses and More to a friend?,c4ddbde2-cee5-40ab-91bc-a4e4c0183e66,9
2. Which Mattresses and More location do you shop at?,c4ddbde2-cee5-40ab-91bc-a4e4c0183e66,Farmingburg
5. What is your annual household income?,c4ddbde2-cee5-40ab-91bc-a4e4c0183e66,"Less than 20,000"
3. How old are you?,c4ddbde2-cee5-40ab-91bc-a4e4c0183e66,18-25
5. What is your annual household income?,c605b19a-42c5-4c5e-8103-ad43323cf2fc,"Less than 20,000"
3. How old are you?,c605b19a-42c5-4c5e-8103-ad43323cf2fc,35-45
4. What is your gender?,c605b19a-42c5-4c5e-8103-ad43323cf2fc,female
1. How likely are you to recommend Mattresses and More to a friend?,c605b19a-42c5-4c5e-8103-ad43323cf2fc,7
2. Which Mattresses and More location do you shop at?,c605b19a-42c5-4c5e-8103-ad43323cf2fc,Fruitville
4. What is your gender?,c6133b98-2624-4d51-a99f-f2e9d9abddaf,male
3. How old are you?,c6133b98-2624-4d51-a99f-f2e9d9abddaf,65+
5. What is your annual household income?,c6133b98-2624-4d51-a99f-f2e9d9abddaf,"80,000 - 100,000"
2. Which Mattresses and More location do you shop at?,c6133b98-2624-4d51-a99f-f2e9d9abddaf,Fruitville
